aba_origem,variavel,variavel_num,tipo,tema,descricao
Dicionário PCT - Quilombolas,V03651,3651,Pessoas,Quilombolas,"Pessoas alfabetizadas, 40 a 44 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03652,3652,Pessoas,Quilombolas,"Pessoas alfabetizadas, 45 a 49 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03653,3653,Pessoas,Quilombolas,"Pessoas alfabetizadas, 50 a 54 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03654,3654,Pessoas,Quilombolas,"Pessoas alfabetizadas, 55 a 59 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03655,3655,Pessoas,Quilombolas,"Pessoas alfabetizadas, 60 a 64 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03656,3656,Pessoas,Quilombolas,"Pessoas alfabetizadas, 65 a 69 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03657,3657,Pessoas,Quilombolas,"Pessoas alfabetizadas, 70 a 79 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03658,3658,Pessoas,Quilombolas,"Pessoas alfabetizadas, 80 anos ou mais, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03659,3659,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo masculino, 15 a 19 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03660,3660,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo masculino, 20 a 24 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03661,3661,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo masculino, 25 a 29 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03662,3662,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo masculino, 30 a 34 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03663,3663,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo masculino, 35 a 39 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03664,3664,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo masculino, 40 a 44 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03665,3665,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo masculino, 45 a 49 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03666,3666,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo masculino, 50 a 54 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03667,3667,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo masculino, 55 a 59 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03668,3668,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo masculino, 60 a 64 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03669,3669,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo masculino, 65 a 69 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03670,3670,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo masculino, 70 a 79 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03671,3671,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo masculino, 80 anos ou mais, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03672,3672,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo feminino, 15 a 19 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03673,3673,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo feminino, 20 a 24 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03674,3674,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo feminino, 25 a 29 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03675,3675,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo feminino, 30 a 34 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03676,3676,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo feminino, 35 a 39 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03677,3677,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo feminino, 40 a 44 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03678,3678,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo feminino, 45 a 49 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03679,3679,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo feminino, 50 a 54 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03680,3680,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo feminino, 55 a 59 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03681,3681,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo feminino, 60 a 64 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03682,3682,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo feminino, 65 a 69 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03683,3683,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo feminino, 70 a 79 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03684,3684,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo feminino, 80 anos ou mais, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03685,3685,Pessoas,Quilombolas,"Pessoas alfabetizadas, 15 a 29 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03686,3686,Pessoas,Quilombolas,"Pessoas alfabetizadas, 30 a 59 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03687,3687,Pessoas,Quilombolas,"Pessoas alfabetizadas, 60 anos ou mais, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03688,3688,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo masculino, 15 a 29 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03689,3689,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo masculino, 30 a 59 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03690,3690,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo masculino, 60 anos ou mais, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03691,3691,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo feminino, 15 a 29 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03692,3692,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo feminino, 30 a 59 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03693,3693,Pessoas,Quilombolas,"Pessoas alfabetizadas, Sexo feminino, 60 anos ou mais, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03694,3694,Pessoas,Quilombolas,"Pessoa responsável pelo domicílio, Pessoas alfabetizadas, 15 anos ou mais, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03695,3695,Pessoas,Quilombolas,"Pessoa responsável pelo domicílio, Pessoas alfabetizadas, Sexo do morador responsável é masculino, 15 anos ou mais, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03696,3696,Pessoas,Quilombolas,"Pessoa responsável pelo domicílio, Pessoas alfabetizadas, Sexo do morador responsável é feminino, 15 anos ou mais, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03697,3697,Pessoas,Quilombolas,"Pessoa responsável pelo domicílio, Pessoas alfabetizadas, 15 a 29 anos, 15 anos ou mais, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03698,3698,Pessoas,Quilombolas,"Pessoa responsável pelo domicílio, Pessoas alfabetizadas, 30 a 59 anos, 15 anos ou mais, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03699,3699,Pessoas,Quilombolas,"Pessoa responsável pelo domicílio, Pessoas alfabetizadas, 60 anos ou mais, 15 anos ou mais, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03700,3700,Pessoas,Quilombolas,"Pessoa responsável pelo domicílio, Pessoas alfabetizadas, Sexo masculino, 15 a 29 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03701,3701,Pessoas,Quilombolas,"Pessoa responsável pelo domicílio, Pessoas alfabetizadas, Sexo masculino, 30 a 59 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03702,3702,Pessoas,Quilombolas,"Pessoa responsável pelo domicílio, Pessoas alfabetizadas, Sexo masculino, 60 anos ou mais, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03703,3703,Pessoas,Quilombolas,"Pessoa responsável pelo domicílio, Pessoas alfabetizadas, Sexo feminino, 15 a 29 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03704,3704,Pessoas,Quilombolas,"Pessoa responsável pelo domicílio, Pessoas alfabetizadas, Sexo feminino, 30 a 59 anos, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03705,3705,Pessoas,Quilombolas,"Pessoa responsável pelo domicílio, Pessoas alfabetizadas, Sexo feminino, 60 anos ou mais, Pessoa quilombola"
Dicionário PCT - Quilombolas,V03706,3706,Pessoas,Quilombolas,"0 a 5 anos, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03707,3707,Pessoas,Quilombolas,"0 a 5 anos, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03708,3708,Pessoas,Quilombolas,"0 a 5 anos, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03709,3709,Pessoas,Quilombolas,"Sexo masculino, 0 a 5 anos, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03710,3710,Pessoas,Quilombolas,"Sexo masculino, 0 a 5 anos, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03711,3711,Pessoas,Quilombolas,"Sexo masculino, 0 a 5 anos, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03712,3712,Pessoas,Quilombolas,"Sexo feminino, 0 a 5 anos, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03713,3713,Pessoas,Quilombolas,"Sexo feminino, 0 a 5 anos, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03714,3714,Pessoas,Quilombolas,"Sexo feminino, 0 a 5 anos, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03715,3715,Pessoas,Quilombolas,"Menos de 1 ano, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03716,3716,Pessoas,Quilombolas,"Menos de 1 ano, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03717,3717,Pessoas,Quilombolas,"Menos de 1 ano, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03718,3718,Pessoas,Quilombolas,"1 ano, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03719,3719,Pessoas,Quilombolas,"1 ano, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03720,3720,Pessoas,Quilombolas,"1 ano, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03721,3721,Pessoas,Quilombolas,"2 anos, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03722,3722,Pessoas,Quilombolas,"2 anos, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03723,3723,Pessoas,Quilombolas,"2 anos, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03724,3724,Pessoas,Quilombolas,"3 anos, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03725,3725,Pessoas,Quilombolas,"3 anos, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03726,3726,Pessoas,Quilombolas,"3 anos, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03727,3727,Pessoas,Quilombolas,"4 anos, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03728,3728,Pessoas,Quilombolas,"4 anos, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03729,3729,Pessoas,Quilombolas,"4 anos, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03730,3730,Pessoas,Quilombolas,"5 anos, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03731,3731,Pessoas,Quilombolas,"5 anos, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03732,3732,Pessoas,Quilombolas,"5 anos, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03733,3733,Pessoas,Quilombolas,"Sexo masculino, Menos de 1 ano, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03734,3734,Pessoas,Quilombolas,"Sexo masculino, Menos de 1 ano, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03735,3735,Pessoas,Quilombolas,"Sexo masculino, Menos de 1 ano, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03736,3736,Pessoas,Quilombolas,"Sexo masculino, 1 ano, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03737,3737,Pessoas,Quilombolas,"Sexo masculino, 1 ano, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03738,3738,Pessoas,Quilombolas,"Sexo masculino, 1 ano, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03739,3739,Pessoas,Quilombolas,"Sexo masculino, 2 anos, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03740,3740,Pessoas,Quilombolas,"Sexo masculino, 2 anos, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03741,3741,Pessoas,Quilombolas,"Sexo masculino, 2 anos, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03742,3742,Pessoas,Quilombolas,"Sexo masculino, 3 anos, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03743,3743,Pessoas,Quilombolas,"Sexo masculino, 3 anos, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03744,3744,Pessoas,Quilombolas,"Sexo masculino, 3 anos, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03745,3745,Pessoas,Quilombolas,"Sexo masculino, 4 anos, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03746,3746,Pessoas,Quilombolas,"Sexo masculino, 4 anos, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03747,3747,Pessoas,Quilombolas,"Sexo masculino, 4 anos, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03748,3748,Pessoas,Quilombolas,"Sexo masculino, 5 anos, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03749,3749,Pessoas,Quilombolas,"Sexo masculino, 5 anos, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03750,3750,Pessoas,Quilombolas,"Sexo masculino, 5 anos, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03751,3751,Pessoas,Quilombolas,"Sexo feminino, Menos de 1 ano, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03752,3752,Pessoas,Quilombolas,"Sexo feminino, Menos de 1 ano, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03753,3753,Pessoas,Quilombolas,"Sexo feminino, Menos de 1 ano, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03754,3754,Pessoas,Quilombolas,"Sexo feminino, 1 ano, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03755,3755,Pessoas,Quilombolas,"Sexo feminino, 1 ano, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03756,3756,Pessoas,Quilombolas,"Sexo feminino, 1 ano, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03757,3757,Pessoas,Quilombolas,"Sexo feminino, 2 anos, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03758,3758,Pessoas,Quilombolas,"Sexo feminino, 2 anos, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03759,3759,Pessoas,Quilombolas,"Sexo feminino, 2 anos, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03760,3760,Pessoas,Quilombolas,"Sexo feminino, 3 anos, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03761,3761,Pessoas,Quilombolas,"Sexo feminino, 3 anos, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03762,3762,Pessoas,Quilombolas,"Sexo feminino, 3 anos, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03763,3763,Pessoas,Quilombolas,"Sexo feminino, 4 anos, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03764,3764,Pessoas,Quilombolas,"Sexo feminino, 4 anos, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03765,3765,Pessoas,Quilombolas,"Sexo feminino, 4 anos, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03766,3766,Pessoas,Quilombolas,"Sexo feminino, 5 anos, Pessoa quilombola, Morador tem registro de nascimento"
Dicionário PCT - Quilombolas,V03767,3767,Pessoas,Quilombolas,"Sexo feminino, 5 anos, Pessoa quilombola, Morador não tem registro de nascimento"
Dicionário PCT - Quilombolas,V03768,3768,Pessoas,Quilombolas,"Sexo feminino, 5 anos, Pessoa quilombola, Morador não sabe se tem registro de nascimento"
Dicionário PCT - Quilombolas,V03769,3769,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Existe pessoa falecida, no período de janeiro de 2019 a julho de 2022, que morava no domicílio"
Dicionário PCT - Quilombolas,V03770,3770,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Não existe pessoa falecida, no período de janeiro de 2019 a julho de 2022, que morava no domicílio"
Dicionário PCT - Quilombolas,V03771,3771,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Idade ao falecer é 0 a 4 anos"
Dicionário PCT - Quilombolas,V03772,3772,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Idade ao falecer é 5 a 9 anos"
Dicionário PCT - Quilombolas,V03773,3773,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Idade ao falecer é 10 a 14 anos"
Dicionário PCT - Quilombolas,V03774,3774,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Idade ao falecer é 15 a 19 anos"
Dicionário PCT - Quilombolas,V03775,3775,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Idade ao falecer é 20 a 24 anos"
Dicionário PCT - Quilombolas,V03776,3776,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Idade ao falecer é 25 a 29 anos"
Dicionário PCT - Quilombolas,V03777,3777,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Idade ao falecer é 30 a 39 anos"
Dicionário PCT - Quilombolas,V03778,3778,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Idade ao falecer é 40 a 49 anos"
Dicionário PCT - Quilombolas,V03779,3779,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Idade ao falecer é 50 a 59 anos"
Dicionário PCT - Quilombolas,V03780,3780,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Idade ao falecer é 60 a 69 anos"
Dicionário PCT - Quilombolas,V03781,3781,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2019 a dezembro de 2019, Idade ao falecer é 70 anos ou mais"
Dicionário PCT - Quilombolas,V03782,3782,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2020 a dezembro de 2020, Idade ao falecer é 0 a 4 anos"
Dicionário PCT - Quilombolas,V03783,3783,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2020 a dezembro de 2020, Idade ao falecer é 5 a 9 anos"
Dicionário PCT - Quilombolas,V03784,3784,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2020 a dezembro de 2020, Idade ao falecer é 10 a 14 anos"
Dicionário PCT - Quilombolas,V03785,3785,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2020 a dezembro de 2020, Idade ao falecer é 15 a 19 anos"
Dicionário PCT - Quilombolas,V03786,3786,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2020 a dezembro de 2020, Idade ao falecer é 20 a 24 anos"
Dicionário PCT - Quilombolas,V03787,3787,Pessoas,Quilombolas,"Domicílio com pelo menos um morador quilombola, Mês e ano de falecimento entre janeiro de 2020 a dezembro de 2020, Idade ao falecer é 25 a 29 anos"
